content,label
后备箱是软肋……放不了什么大件！估计大点的行李箱都悬！自己没放过还。,-1
悬架硬一点我能理解，也非常接受，但是那个座椅真的很不舒服，连个真皮都舍不得给，又薄又硬，也没有什么包裹性，开了几个月了到现在都没调到舒服的坐姿，然后中央扶手也很硬，胳膊放上面也不舒服，应该也不是真皮，方向盘说是真皮的，但手感并不是很好，皮质很一般,-1
车子空间可以，最近总是会出远门，后备箱能放入很多的日用物品，反正放三四个行李箱不成问题！,1
这车我定位是带小孩的。就这隔音，这地盘，这轮胎........你让小朋友如何受得了,-1
外观非常对我的胃口，没有买长轴也是因为我更喜欢标轴的外观，前后比例协调，双肾，LED灯组，长长的车头，都十分养眼，十分满意！,1
好，不过刹车也用的多,1
油耗适中，以前一直以为宝马的油耗高，现在来看，油耗还是比较适中的，在接受范围内,1
基本没有,1
很多人觉得不值。。但我觉得值了。就是互联导航太贵。。不舍得 加装。。如果加装之后的价格我就觉得不是很值。。只选M套件的话我觉得是蛮值的。。因为宝马玩选装。。预算充足就选装吧。。预算不足就买低配。。,1
新车味道太大，软顶的就这样吧，反正新车到家没半年，味道根本散不掉。呛鼻子，每次出去要开窗户，儿童一年内免坐。味道对小孩子来说，伤害太大。,-1
作为一台两门车来说实在是太宽敞了，后排坐两个175的成年人毫无压力，比起TT、mini这些车要大得多，实用性非常好。有一次去外地接朋友，车上坐满四人后备箱还塞了两个大号拉杆箱和若干购物袋，毫无压力。,1
对于我来说挺轻松的，转向什么的都不错，倒车也挺顺利的,1
出乎意料的省油！,1
价格要是再便宜点就更好了。,-1
最大的优点当然就是它那帅气的外观啦。,1
综合油耗还是不错的，很实惠。,1
无钥匙启动/进入系统，发动机启停技术，并线辅助等等。,-1
最值得一提的还是操控，让你有人车合一的感觉，三大件一直是级别标杆，这都不是吹出来的，虽然账面数据不是很高，但效率极高，得益于牛b的变速箱吧。然后新款比较让人满意的是全LED灯组，全新设计的天使眼，个人非常喜欢，配置上加了后视镜电动折叠，加热，商业导航，互联驾驶等,1
车小巧，但是空间有大惊喜,1
比想象的高,0
敞篷、双门、无框、短轴、后驱、宝马、落地40w不到的价格,1
跑车级悬架妥妥的稳当。。。。,1
8折以上的折扣以及3年6w的免费保养加上购置税优惠，性价比可以说非常高。就整车品质而言目前无出其右者（包括国产那些主打性价比的）,1
刚提车回家时候，走了一小段高速，感觉中后段加速还是有些肉的，高速上还是动力比较吃亏,-1
动力很好，发动机的动力很充沛，地板油下去加速感很强,1
所以它的支撑性和包裹性非常棒，特别是主副驾驶位是真正为运动而生。车内的噪音控制也很令人满意。由于是运动运动型轿车，悬挂调校的比较硬，过减速带还是比较颠簸。,1
车小灵活，无框车门拉风，大灯自认为是宝马系列里最漂亮的，动力强劲！,1
最不满意的就是配置 20万的车子都没有LED大灯 真皮座椅,-1
商业级导航（免费升级扩展仪表）！防眩晕！倒车影像！腰部支撑！哈曼卡顿全套！至于舒适进入这个看个人喜好！我对无钥匙进入和车外开篷没要求...外面后期加的原厂导航也不带互联驾驶那些人工导航啊！实况路况这些功能的！！！！！个人,1
2系的座椅还是不错的包裹性座椅，朋友说像跑车的座椅，真是赚足了面子，有一点不是非常满意的就是刚发动车子是发动机声音有点响，不过发动一会儿后感觉会小很多，跟日系车相比有待改进，开起来时声音到不大。,1
我个子比 较高，坐进去没有压抑感，后备箱平常不怎么放东西，所以对我来说使用完全没有问题。,1
越来越平庸，全系以后都是一张眼角嘴脸,0
油耗这方面，我现在应该没有什么发言权吧！毕竟是刚提的新车。,0
性价比很满意，买了2系，开的很舒心，不后悔。毕竟家用，主要看油耗空间，8个油，够两个孩子折腾的大空间。,1
排气声浪，真的无力吐槽M的工程师，你说好歹也是个钢炮，排气声就和轿车一样，我完全不能够接受。呜呜呜的，卡住喉咙一样。难听一笔，回火声还是有，太小了。比起朋友45小了一个级别，人家还是4缸机。差评！大大的不满意！,-1
这就没的说了，开到小区了谁看了都得问几句！临走还得回头瞅瞅！,1
官方01加速7.3s，这估计是和i除了空间外第二个车友会关注的差异把，得益于ZF8AT的变速箱的平顺性，地板油的时候给我的推背感不是很强烈，就是感觉推背感不强,1
全家没有大块头，基本也就是一个人开，空间没多大要求,1
隔音效果很不错，关上车窗在车内基本上听不到车外的声音。,1
全景摄像头、并线辅助、车道偏离预警系统、主动刹车/主动安全系统等等。,1
三种动力模式完全满足我的使用！非常棒！,1
会定制！选装一堆原厂！可以等...后期加装真的好伤心！性价比太低！不过在途车，订车一月到车也算值得了！选装,-1
外观最不满意就是排气单出，其余完美，尤其无框车门和M套件,1
目前没有不满意的。,1
宝马的发动机还是很优秀的 1.5T 开始起像2.0的一样 就是声音稍微大了点,1
原车的实在太渣太渣，可以说就是一坨屎，CIC加低配仪表加织物座椅，受不了，毕竟内饰是自己看的东西。车买来第一步改的就是内饰，换彩线M4方向盘、运动扩展仪表、NBT，换完高大上多了。,-1
运动模式下，一般的路上超车都没有问题，我朋友有一辆A42.0T的还没有我这1.5T的给力了,1
动力随叫随到，顿挫感基本上是感受不到的。,1
车感还是不错的、过减速带坑坑洼洼的路面，减震过滤的不错。车内噪音也比较小。座椅比较舒服，宝马一贯风格。,1
加了M套非常好看，车身协调，完美的霍氏弧线，大爱,1
内饰异味新车很大。这是对这部车最不满意的一点。,-1
超喜欢过弯的感觉，应该是它们的“驱动力分配系统”起到看了作用，方向有点重，不过完全可以接受，比起媳妇之前的雨燕，直接不算啥。底盘及,1
前排舒适度100%，后排坐个175以下的应该没问题。,1
宝马的操控没话说，就是座椅偏硬，据说宝马调的都偏硬。,0
外观很时尚，自己非常喜欢这种旅行车的感觉。,1
原厂极度推荐,1
加油，前150时速都绝对ok，感觉很好，像幽灵在推，发动机噪音还行,1
宝马的发动机还是很优秀的 1.5T 开始起像2.0的一样 就是声音稍微大了点,1
目前属于磨合期，真心费。,-1
宝马的强项无需多说，前驱中也是王者。,1
外观大气，配置高端，油耗不高都是优点。,1
排气管单出，配置差，音响差！,-1
前排不错，后排不坐人，毕竟是跑车，空间还好。,1
二十几万的宝马，良好的行驶质感，性价比高。,1
随叫随到，家用足够,1
宽敞乘坐空间得到进一步拓展，相当于老款。其车身长度增加102mm，提供更为宽敞的后排乘客空间。全景天窗可有效开拓后排视野和空间感。提供430L的行李厢容积，并配备直通装载系统，可按照40:20:40比例折叠放倒后排座椅，进一步释放行李厢空间，以满足个性化出行需求。,1
百公里5毛现在，郊区市区高速公路混搭。人家多少和我不搭界，我的油耗。,0
时尚版.....呵呵呵.....自己换led拆车件去了,-1
内饰的话还不错，虽然材料不是很好，但看着还是挺不错的。,1
整车刚柔并济的造型，屁股也非常耐看，尾灯很有标志性。,1
操控不错，转向灵活准确，安静，提速也挺快的,1
个人观点，应该是最超值的宝马，既有面子，又有里子！就是能再加个定速巡航就完美了~总体满意满意满意~！,0
加速,0
没有不喜欢的地方,1
除了胎噪有些大，其他都OK,-1
作为一款宝马新款车型，不到20万的价格还是很有吸引力的，养护成本也很亲民。造型上向年轻人开的，奔驰B级虽然上市更早，但感觉年龄层次大一点，少了小资感（纯属个人观点，不喜勿喷）。,1
隔音不是很好，噪音有点大，座椅设计可以再长点,-1
空间,0
我的运动套装版的LED大灯超亮，省电，带天使眼的日间行车灯远远一看就是一部宝马，辩识度超高。满意！,1
胎噪，不过听说可以换轮胎减小。前脸相比其他系的宝马车要短，使得这样的“猪鼻子”造型有点难看。虽然设计了前三角窗以增大视线，但是A柱那边还是有点挡视线。,-1
空间很大，很够用，并且空间还比较宽敞，内部空间也是相当的大的，毕竟尺寸就摆在这了,1
愤怒的小猪，很多人觉得2胖丑，但是我是觉得越看越耐看宝马标志性的外观特色全部保留，天使眼，猪鼻子，两侧棱线,1
除了胎噪大了点，其实整车的隔音都还是不错的，底盘开起来也比较整，运动座椅坐起来也比较舒适，包裹性特别好，而且还有驾驶座位和副驾驶座位有腿部延长的支持，这点做的比较好，而且座位下面还有一个储物的小盒子，放点小东西都比较好。而且车子其他方也都比较舒适，真的很喜欢。特别大爱全景天窗，下雨天的时候那感觉太爽了。,1
163女生，平时自己开，顺便拉点货什么的，空间可以，我叔叔182一个大胖子也不觉得拥挤，赞一个,1
动力没话说，基本秒掉90的车,1
小孩儿在第二排玩的很开，哈哈,1
外形很赞，对于女生来说外形肯定是首选，闪，开起来感觉很耀眼,1
运动设计套装内饰相对精致点儿，传统宝马内饰简单不花哨我喜欢的风格，新车味道还是有点儿,1
空间是比较喜欢的，个人喜欢大气的感觉，后排的空间感觉很够啊。,1
油耗很省，在市区开才7个油，非常的低了,1
走过坑洼路面的话，还是有点硬，要是能再软一些就好了,-1
路感不错，平稳，顺当，视野开阔。晃晃悠悠那是路面不好，不能怪车。手刹也很给力，停车后感受不到溜车,1
配置就是齐全，不管是安全配置也好还是行车配置也好都是非常的全面的，一般的配置是都有的，用着挺方便。,1
操控没有什么问题，基本上就是指哪打哪，路面反馈也还行。,1
性价比绝对是很不错的，这一款车本身就是宝马推出的亲民的车型，虽然在某些方面稍微减少了一些配置，但还是属于宝马属下的，这个价位买到宝马的车，而且各种配置也是在同级车中领先的，一句话，绝对是很超值的。,1
内饰完美，摸起来质感很好，满分,1
线条不错，很满意，看着比奔驰B舒服,1
175 80kg、187 130kg，舒舒服服。,1
3缸1.5T的发动机居然比我原来2.5的睿翼加速还犀利，跑高速160以下加速没什么压力，估计也没人会开超过160码吧，所以说动力方面完全够用。,1
对舒适性没有什么要求,0
油耗是我选车的首要因素，油耗比较低，目前的油价算下来，4角一公里。代步工具，经济性还是相当重要的,1
提速很快，基本秒杀大部分车，动力很强，过一段时间准备去改装，个人喜欢改装成,1
动力还是挺足的，2.0的排量，最大马力192P，起步加速都挺快的，高速加速超车也完全没压力，想要推背感给油就行了。,1
宝马内饰都一样。,0
油耗中中等等，百公里不到12个油，挺好的。,1
轮毂贼难看的@空调显示全手动（好歹给个温度显示跟风速调节吧）@织物的椅子@虽然夏天挺舒服的不会太热不过档次就一下子降低了@尾灯有点寒酸啊。@没有安全带推送至少给个接口我系安全带啊就像RC那样@单出的单出的排气这个价位可以接受但是到手才知道实在太寒酸了。,-1
操控性在加速超车时体现得淋漓尽致，时速不知不觉就120了，赞,1
刚提车的时候油耗显示12，开了2000公里就降到8了，随着公里数的增加应该还会有降低。这个要看驾驶的习惯了，如果不心疼油钱，就猛踩油门吧。,1
前排就不用说了，后排座两个人很舒服，车身高度也高，头部空间很舒服。腿部空间也完全没有问题。,1
没事车技是我喜欢的现代简约的设计 ，中间的 idrive旋钮相当的人性化手感,1
简洁大方，挺朴素的，真皮方向盘，各种快捷按键，挺不错的，想换歌调音量不用去按导航了，还可以专心开车，中规中矩正好是我喜欢的那种，个人觉得那种很花俏的内饰太俗了,1
动力和操控感受,0
内饰绝对可以！真皮包裹！中控设计！非常好！,1
座椅也就一般，能接受，隔音不好说我改了音响做了四门隔音效果肯定有提升，原车也还过得去吧,-1
动力还不错，提速比较快，不过也只是轿跑的动力，偶尔用S档,1
木有座椅通风，南方真是难受,-1
开过我车的人都说这车开。坐过我车的人都说这车不好...哈哈,0
性价比这东西仁者见仁的，有钱人会觉得无所谓，不过这个级别的进口车的确没有过多的性价比可言，但是看在M—P的份上也勉强可以了，全车的套件，前四后二的M刹车，M的悬挂调教，不过不是底盘件，从进口车的角度看，这个价位性价比还可以，因为进口车整体性价比都不是很高,1
操控很给力，稳，抓地牢,1
配置比较简单，就是日常驾驶不会耽搁的。,1
原厂极度推荐,1
一家三口问题不大！后排上了儿童安全座椅！但直接插是擦不上去的！因为后排中间杯架这块是凸起的！是要上延长扣才能装上.两人坐很宽裕！非常宽裕！乘坐,1
外观颜值高，与众不同，很具有辨识度！,1
经典传统的宝马家族外观设计，中庸耐看，新款的一些小改动也是很成功的，尤其是轮毂的加大一号设计是非常成功的一个地方，非常喜欢现在这款轮毂。但新款大灯的设计只能说一般，不好看也不难看，相比起来老款的天使眼还是要经典些,1
内饰一般般，没有真皮，比不上奔驰,-1
隔音做的不错，就是座椅包裹行不好，坐久了腿容易累。,-1
没有电子档,-1
不满意的是这款车子的内饰感觉还是有些保守，宝马车的内饰通常都是这样，用料水平与自身的品牌不相符。,-1
提车的时候发动机舱很脏，灰尘严重，可能是车放久了的原因，但是提车之前都没给我好好清洗干净，座椅上也有脏的地方。其实后排的空间感觉是很小，我调整好前排座椅之后，后排只有三指，还有上车不怎么方便，当然了买这车的就不需要考虑后排空间了。还有就是因为地盘矮，上车经常脚会刮到车门，经常会弄脏。,-1
方向有点重，特别是高速行驶时方向盘总是显得重，刹车软硬适中，减速时轻踩制动踏板会有摩擦声响！底盘及,-1
全景天窗是购买理由之一，带家人自驾游，坐后排很舒服。宝马品牌的质量也是有口碑的，大品牌值得信奈。内饰也很喜欢，符合我的喜好，简洁又不失品质。方向盘操作性好。,1
舒适度整体比较满意，170的身高，坐进去感觉还是很宽松的，各设计方面总体还是很称心如意的,1
车小好停车，加速度还不错，进口车型。外观挺好看，就是墨尔本红有点亮骚哈，我选择我愿意我喜欢。宝马的操纵，奔驰的舒适，各有利弊，年轻人还是选择属于年轻人的车型。,1
宝马的内饰已经很不错了，你懂的,1
车子的内饰我觉得做工还是可以的，用料方面也是对得起这个车子的价位的,1
总得来说就上下班开开还是不错的，就是一样油耗能再降一点就好了,-1
加速能力很不错，提速很快超个车什么的很轻松.,1
我以前的事SUV2.0T的。就正常行驶感觉是差不多的，1000多转踩油门也能感觉到加速。超个车什么的也轻松。但如果坡度大的家变速去到3000都不升档。高速公路上很轻松的就超速了。,1
动力，操控，尾喉,0
油耗也不错。,1
这车我定位是带小孩的。就这隔音，这地盘，这轮胎........你让小朋友如何受得了,-1
全景天窗（大玻璃顶），后排座椅可以前后移动（灵活），动力油耗（虽是三缸机，但动力还是蛮不错，至少比我看的B级动力好，它还是1.6T）,1
外观 足够霸气，低调，有内涵！颜值还是不错的,1
对比自家逍客在120公里时速以上的提速要快的多感觉动力随叫随到,1
半液晶仪表盘，显示清晰，亮度可调，但国产后减了HUD接口，要想装就要换整个仪表盘。异味,-1
操控没话说，毕竟是宝马,1
这个不得不吐槽下，舒适度一般吧，没轿车好，最主要隔音不行，胎噪略大,-1
我个人觉得方向盘很轻，长时间开手也不会觉得酸，很灵活轻巧。,1
夫妻俩人带小孩正好够用。,1
整体性价比高...操控动力满意...空间大....家用实用,1
性价比突出，现金优惠大，不过需要加装饰，也就是常规的脚垫，贴膜之类，另外加了倒车影像和行车记录仪，宝马的行车记录仪挺高大上，镶在后视镜后面，小小的，几乎找不到，记录的影像直接通过手机下载，很方便。开始看的奥迪Q3，虽然空间小，但我老婆开也够了，安全性也不错，优惠也不错，但是年底奥迪经销商和厂家矛盾，车子全系涨价，网上预约了试驾也没人鸟我，打电话问有一句每没一句的。后来去宝马的4儿子，服务很好，但是展车出去做活动了，看不了，聊了下价格配置，都还算厚道，当天就定了！,1
转向很不错，对娇弱的女士可能有点重，但是转弯半径小,1
内饰一贯的宝马水准，中控层次简洁，操作逻辑简单，很宝马；看到凯迪拉克的中控按键布局，真是累啊,1
开习惯了也挺好开的，操控挺灵活的，换挡也很轻松。,1
外观设计大气，新潮不落俗套，辨识度还挺高的，这车开着回头率也有不少呢。,1
